image,variant,flow_threshold,cellprob_threshold,cell_count,diameter_estimate
CP HEK293 (16),F_rolling_ball,0.5,0.0,213,-1
CP HEK293 (16),F_rolling_ball,0.5,1.0,167,-1
CP HEK293 (16),F_rolling_ball,0.5,2.0,126,-1
CP HEK293 (16),F_rolling_ball,0.6,-3.0,198,-1
CP HEK293 (16),F_rolling_ball,0.6,-2.0,238,-1
CP HEK293 (16),F_rolling_ball,0.6,-1.0,257,-1
CP HEK293 (16),F_rolling_ball,0.6,0.0,216,-1
CP HEK293 (16),F_rolling_ball,0.6,1.0,169,-1
CP HEK293 (16),F_rolling_ball,0.6,2.0,126,-1
CP HEK293 (16),F_rolling_ball,0.7,-3.0,235,-1
CP HEK293 (16),F_rolling_ball,0.7,-2.0,275,-1
CP HEK293 (16),F_rolling_ball,0.7,-1.0,268,-1
CP HEK293 (16),F_rolling_ball,0.7,0.0,220,-1
CP HEK293 (16),F_rolling_ball,0.7,1.0,172,-1
CP HEK293 (16),F_rolling_ball,0.7,2.0,128,-1
CP HEK293 (16),F_rolling_ball,0.8,-3.0,287,-1
CP HEK293 (16),F_rolling_ball,0.8,-2.0,307,-1
CP HEK293 (16),F_rolling_ball,0.8,-1.0,275,-1
CP HEK293 (16),F_rolling_ball,0.8,0.0,221,-1
CP HEK293 (16),F_rolling_ball,0.8,1.0,173,-1
CP HEK293 (16),F_rolling_ball,0.8,2.0,130,-1
CP HEK293 (16),F_rolling_ball,0.9,-3.0,351,-1
CP HEK293 (16),F_rolling_ball,0.9,-2.0,335,-1
CP HEK293 (16),F_rolling_ball,0.9,-1.0,281,-1
CP HEK293 (16),F_rolling_ball,0.9,0.0,222,-1
CP HEK293 (16),F_rolling_ball,0.9,1.0,174,-1
CP HEK293 (16),F_rolling_ball,0.9,2.0,131,-1
CP HEK293 (16),F_rolling_ball,1.0,-3.0,406,-1
CP HEK293 (16),F_rolling_ball,1.0,-2.0,348,-1
CP HEK293 (16),F_rolling_ball,1.0,-1.0,283,-1
CP HEK293 (16),F_rolling_ball,1.0,0.0,223,-1
CP HEK293 (16),F_rolling_ball,1.0,1.0,174,-1
CP HEK293 (16),F_rolling_ball,1.0,2.0,132,-1
CP HEK293 (16),G_rolling_ball_clahe,0.2,-3.0,0,-1
CP HEK293 (16),G_rolling_ball_clahe,0.2,-2.0,5,-1
CP HEK293 (16),G_rolling_ball_clahe,0.2,-1.0,81,-1
CP HEK293 (16),G_rolling_ball_clahe,0.2,0.0,148,-1
CP HEK293 (16),G_rolling_ball_clahe,0.2,1.0,130,-1
CP HEK293 (16),G_rolling_ball_clahe,0.2,2.0,84,-1
CP HEK293 (16),G_rolling_ball_clahe,0.3,-3.0,11,-1
CP HEK293 (16),G_rolling_ball_clahe,0.3,-2.0,78,-1
CP HEK293 (16),G_rolling_ball_clahe,0.3,-1.0,155,-1
CP HEK293 (16),G_rolling_ball_clahe,0.3,0.0,178,-1
CP HEK293 (16),G_rolling_ball_clahe,0.3,1.0,149,-1
CP HEK293 (16),G_rolling_ball_clahe,0.3,2.0,91,-1
CP HEK293 (16),G_rolling_ball_clahe,0.4,-3.0,75,-1
CP HEK293 (16),G_rolling_ball_clahe,0.4,-2.0,151,-1
CP HEK293 (16),G_rolling_ball_clahe,0.4,-1.0,199,-1
CP HEK293 (16),G_rolling_ball_clahe,0.4,0.0,202,-1
CP HEK293 (16),G_rolling_ball_clahe,0.4,1.0,158,-1
CP HEK293 (16),G_rolling_ball_clahe,0.4,2.0,97,-1
CP HEK293 (16),G_rolling_ball_clahe,0.5,-3.0,145,-1
CP HEK293 (16),G_rolling_ball_clahe,0.5,-2.0,200,-1
CP HEK293 (16),G_rolling_ball_clahe,0.5,-1.0,228,-1
CP HEK293 (16),G_rolling_ball_clahe,0.5,0.0,212,-1
CP HEK293 (16),G_rolling_ball_clahe,0.5,1.0,159,-1
CP HEK293 (16),G_rolling_ball_clahe,0.5,2.0,102,-1
CP HEK293 (16),G_rolling_ball_clahe,0.6,-3.0,204,-1
CP HEK293 (16),G_rolling_ball_clahe,0.6,-2.0,232,-1
CP HEK293 (16),G_rolling_ball_clahe,0.6,-1.0,246,-1
CP HEK293 (16),G_rolling_ball_clahe,0.6,0.0,216,-1
CP HEK293 (16),G_rolling_ball_clahe,0.6,1.0,160,-1
CP HEK293 (16),G_rolling_ball_clahe,0.6,2.0,106,-1
CP HEK293 (16),G_rolling_ball_clahe,0.7,-3.0,239,-1
CP HEK293 (16),G_rolling_ball_clahe,0.7,-2.0,269,-1
CP HEK293 (16),G_rolling_ball_clahe,0.7,-1.0,277,-1
CP HEK293 (16),G_rolling_ball_clahe,0.7,0.0,217,-1
CP HEK293 (16),G_rolling_ball_clahe,0.7,1.0,161,-1
CP HEK293 (16),G_rolling_ball_clahe,0.7,2.0,108,-1
CP HEK293 (16),G_rolling_ball_clahe,0.8,-3.0,299,-1
CP HEK293 (16),G_rolling_ball_clahe,0.8,-2.0,318,-1
CP HEK293 (16),G_rolling_ball_clahe,0.8,-1.0,287,-1
CP HEK293 (16),G_rolling_ball_clahe,0.8,0.0,222,-1
CP HEK293 (16),G_rolling_ball_clahe,0.8,1.0,162,-1
CP HEK293 (16),G_rolling_ball_clahe,0.8,2.0,109,-1
CP HEK293 (16),G_rolling_ball_clahe,0.9,-3.0,360,-1
CP HEK293 (16),G_rolling_ball_clahe,0.9,-2.0,343,-1
CP HEK293 (16),G_rolling_ball_clahe,0.9,-1.0,295,-1
CP HEK293 (16),G_rolling_ball_clahe,0.9,0.0,223,-1
CP HEK293 (16),G_rolling_ball_clahe,0.9,1.0,164,-1
CP HEK293 (16),G_rolling_ball_clahe,0.9,2.0,110,-1
CP HEK293 (16),G_rolling_ball_clahe,1.0,-3.0,419,-1
CP HEK293 (16),G_rolling_ball_clahe,1.0,-2.0,356,-1
CP HEK293 (16),G_rolling_ball_clahe,1.0,-1.0,297,-1
CP HEK293 (16),G_rolling_ball_clahe,1.0,0.0,224,-1
CP HEK293 (16),G_rolling_ball_clahe,1.0,1.0,164,-1
CP HEK293 (16),G_rolling_ball_clahe,1.0,2.0,111,-1
CP HEK293 (2),A_raw_gray,0.2,-3.0,0,-1
CP HEK293 (2),A_raw_gray,0.2,-2.0,0,-1
CP HEK293 (2),A_raw_gray,0.2,-1.0,1,-1
CP HEK293 (2),A_raw_gray,0.2,0.0,1,-1
CP HEK293 (2),A_raw_gray,0.2,1.0,0,-1
CP HEK293 (2),A_raw_gray,0.2,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.3,-3.0,0,-1
CP HEK293 (2),A_raw_gray,0.3,-2.0,1,-1
CP HEK293 (2),A_raw_gray,0.3,-1.0,1,-1
CP HEK293 (2),A_raw_gray,0.3,0.0,1,-1
CP HEK293 (2),A_raw_gray,0.3,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.3,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.4,-3.0,1,-1
CP HEK293 (2),A_raw_gray,0.4,-2.0,2,-1
CP HEK293 (2),A_raw_gray,0.4,-1.0,2,-1
CP HEK293 (2),A_raw_gray,0.4,0.0,1,-1
CP HEK293 (2),A_raw_gray,0.4,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.4,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.5,-3.0,2,-1
CP HEK293 (2),A_raw_gray,0.5,-2.0,2,-1
CP HEK293 (2),A_raw_gray,0.5,-1.0,4,-1
CP HEK293 (2),A_raw_gray,0.5,0.0,1,-1
CP HEK293 (2),A_raw_gray,0.5,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.5,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.6,-3.0,2,-1
CP HEK293 (2),A_raw_gray,0.6,-2.0,7,-1
CP HEK293 (2),A_raw_gray,0.6,-1.0,8,-1
CP HEK293 (2),A_raw_gray,0.6,0.0,1,-1
CP HEK293 (2),A_raw_gray,0.6,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.6,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.7,-3.0,8,-1
CP HEK293 (2),A_raw_gray,0.7,-2.0,13,-1
CP HEK293 (2),A_raw_gray,0.7,-1.0,8,-1
CP HEK293 (2),A_raw_gray,0.7,0.0,3,-1
CP HEK293 (2),A_raw_gray,0.7,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.7,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.8,-3.0,16,-1
CP HEK293 (2),A_raw_gray,0.8,-2.0,18,-1
CP HEK293 (2),A_raw_gray,0.8,-1.0,9,-1
CP HEK293 (2),A_raw_gray,0.8,0.0,4,-1
CP HEK293 (2),A_raw_gray,0.8,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.8,2.0,0,-1
CP HEK293 (2),A_raw_gray,0.9,-3.0,28,-1
CP HEK293 (2),A_raw_gray,0.9,-2.0,24,-1
CP HEK293 (2),A_raw_gray,0.9,-1.0,10,-1
CP HEK293 (2),A_raw_gray,0.9,0.0,4,-1
CP HEK293 (2),A_raw_gray,0.9,1.0,1,-1
CP HEK293 (2),A_raw_gray,0.9,2.0,0,-1
CP HEK293 (2),A_raw_gray,1.0,-3.0,44,-1
CP HEK293 (2),A_raw_gray,1.0,-2.0,26,-1
CP HEK293 (2),A_raw_gray,1.0,-1.0,11,-1
CP HEK293 (2),A_raw_gray,1.0,0.0,4,-1
CP HEK293 (2),A_raw_gray,1.0,1.0,1,-1
CP HEK293 (2),A_raw_gray,1.0,2.0,0,-1
CP HEK293 (2),B_channel,0.2,-3.0,0,-1
CP HEK293 (2),B_channel,0.2,-2.0,0,-1
CP HEK293 (2),B_channel,0.2,-1.0,0,-1
CP HEK293 (2),B_channel,0.2,0.0,1,-1
CP HEK293 (2),B_channel,0.2,1.0,0,-1
CP HEK293 (2),B_channel,0.2,2.0,0,-1
CP HEK293 (2),B_channel,0.3,-3.0,0,-1
CP HEK293 (2),B_channel,0.3,-2.0,0,-1
CP HEK293 (2),B_channel,0.3,-1.0,1,-1
CP HEK293 (2),B_channel,0.3,0.0,1,-1
CP HEK293 (2),B_channel,0.3,1.0,0,-1
CP HEK293 (2),B_channel,0.3,2.0,0,-1
CP HEK293 (2),B_channel,0.4,-3.0,1,-1
CP HEK293 (2),B_channel,0.4,-2.0,1,-1
CP HEK293 (2),B_channel,0.4,-1.0,2,-1
CP HEK293 (2),B_channel,0.4,0.0,1,-1
CP HEK293 (2),B_channel,0.4,1.0,0,-1
CP HEK293 (2),B_channel,0.4,2.0,0,-1
CP HEK293 (2),B_channel,0.5,-3.0,1,-1
CP HEK293 (2),B_channel,0.5,-2.0,2,-1
CP HEK293 (2),B_channel,0.5,-1.0,4,-1
CP HEK293 (2),B_channel,0.5,0.0,1,-1
CP HEK293 (2),B_channel,0.5,1.0,0,-1
CP HEK293 (2),B_channel,0.5,2.0,0,-1
CP HEK293 (2),B_channel,0.6,-3.0,3,-1
CP HEK293 (2),B_channel,0.6,-2.0,5,-1
CP HEK293 (2),B_channel,0.6,-1.0,5,-1
CP HEK293 (2),B_channel,0.6,0.0,1,-1
CP HEK293 (2),B_channel,0.6,1.0,0,-1
CP HEK293 (2),B_channel,0.6,2.0,0,-1
CP HEK293 (2),B_channel,0.7,-3.0,9,-1
CP HEK293 (2),B_channel,0.7,-2.0,14,-1
CP HEK293 (2),B_channel,0.7,-1.0,11,-1
CP HEK293 (2),B_channel,0.7,0.0,1,-1
CP HEK293 (2),B_channel,0.7,1.0,0,-1
CP HEK293 (2),B_channel,0.7,2.0,0,-1
CP HEK293 (2),B_channel,0.8,-3.0,17,-1
CP HEK293 (2),B_channel,0.8,-2.0,18,-1
CP HEK293 (2),B_channel,0.8,-1.0,11,-1
CP HEK293 (2),B_channel,0.8,0.0,1,-1
CP HEK293 (2),B_channel,0.8,1.0,0,-1
CP HEK293 (2),B_channel,0.8,2.0,0,-1
CP HEK293 (2),B_channel,0.9,-3.0,29,-1
CP HEK293 (2),B_channel,0.9,-2.0,24,-1
CP HEK293 (2),B_channel,0.9,-1.0,12,-1
CP HEK293 (2),B_channel,0.9,0.0,2,-1
CP HEK293 (2),B_channel,0.9,1.0,0,-1
CP HEK293 (2),B_channel,0.9,2.0,0,-1
CP HEK293 (2),B_channel,1.0,-3.0,43,-1
CP HEK293 (2),B_channel,1.0,-2.0,28,-1
CP HEK293 (2),B_channel,1.0,-1.0,14,-1
CP HEK293 (2),B_channel,1.0,0.0,2,-1
CP HEK293 (2),B_channel,1.0,1.0,0,-1
CP HEK293 (2),B_channel,1.0,2.0,0,-1
CP HEK293 (2),C_current_pipeline,0.2,-3.0,0,-1
CP HEK293 (2),C_current_pipeline,0.2,-2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.2,-1.0,12,-1
CP HEK293 (2),C_current_pipeline,0.2,0.0,13,-1
CP HEK293 (2),C_current_pipeline,0.2,1.0,10,-1
CP HEK293 (2),C_current_pipeline,0.2,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.3,-3.0,6,-1
CP HEK293 (2),C_current_pipeline,0.3,-2.0,11,-1
CP HEK293 (2),C_current_pipeline,0.3,-1.0,16,-1
CP HEK293 (2),C_current_pipeline,0.3,0.0,18,-1
CP HEK293 (2),C_current_pipeline,0.3,1.0,11,-1
CP HEK293 (2),C_current_pipeline,0.3,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.4,-3.0,11,-1
CP HEK293 (2),C_current_pipeline,0.4,-2.0,16,-1
CP HEK293 (2),C_current_pipeline,0.4,-1.0,23,-1
CP HEK293 (2),C_current_pipeline,0.4,0.0,21,-1
CP HEK293 (2),C_current_pipeline,0.4,1.0,12,-1
CP HEK293 (2),C_current_pipeline,0.4,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.5,-3.0,18,-1
CP HEK293 (2),C_current_pipeline,0.5,-2.0,23,-1
CP HEK293 (2),C_current_pipeline,0.5,-1.0,25,-1
CP HEK293 (2),C_current_pipeline,0.5,0.0,22,-1
CP HEK293 (2),C_current_pipeline,0.5,1.0,12,-1
CP HEK293 (2),C_current_pipeline,0.5,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.6,-3.0,21,-1
CP HEK293 (2),C_current_pipeline,0.6,-2.0,24,-1
CP HEK293 (2),C_current_pipeline,0.6,-1.0,27,-1
CP HEK293 (2),C_current_pipeline,0.6,0.0,23,-1
CP HEK293 (2),C_current_pipeline,0.6,1.0,13,-1
CP HEK293 (2),C_current_pipeline,0.6,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.7,-3.0,27,-1
CP HEK293 (2),C_current_pipeline,0.7,-2.0,29,-1
CP HEK293 (2),C_current_pipeline,0.7,-1.0,28,-1
CP HEK293 (2),C_current_pipeline,0.7,0.0,23,-1
CP HEK293 (2),C_current_pipeline,0.7,1.0,13,-1
CP HEK293 (2),C_current_pipeline,0.7,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.8,-3.0,29,-1
CP HEK293 (2),C_current_pipeline,0.8,-2.0,34,-1
CP HEK293 (2),C_current_pipeline,0.8,-1.0,30,-1
CP HEK293 (2),C_current_pipeline,0.8,0.0,23,-1
CP HEK293 (2),C_current_pipeline,0.8,1.0,13,-1
CP HEK293 (2),C_current_pipeline,0.8,2.0,5,-1
CP HEK293 (2),C_current_pipeline,0.9,-3.0,41,-1
CP HEK293 (2),C_current_pipeline,0.9,-2.0,39,-1
CP HEK293 (2),C_current_pipeline,0.9,-1.0,30,-1
CP HEK293 (2),C_current_pipeline,0.9,0.0,23,-1
CP HEK293 (2),C_current_pipeline,0.9,1.0,13,-1
CP HEK293 (2),C_current_pipeline,0.9,2.0,6,-1
CP HEK293 (2),C_current_pipeline,1.0,-3.0,55,-1
CP HEK293 (2),C_current_pipeline,1.0,-2.0,44,-1
CP HEK293 (2),C_current_pipeline,1.0,-1.0,30,-1
CP HEK293 (2),C_current_pipeline,1.0,0.0,23,-1
CP HEK293 (2),C_current_pipeline,1.0,1.0,13,-1
CP HEK293 (2),C_current_pipeline,1.0,2.0,6,-1
CP HEK293 (2),D_clahe,0.2,-3.0,0,-1
CP HEK293 (2),D_clahe,0.2,-2.0,0,-1
CP HEK293 (2),D_clahe,0.2,-1.0,0,-1
CP HEK293 (2),D_clahe,0.2,0.0,1,-1
CP HEK293 (2),D_clahe,0.2,1.0,0,-1
CP HEK293 (2),D_clahe,0.2,2.0,0,-1
CP HEK293 (2),D_clahe,0.3,-3.0,0,-1
CP HEK293 (2),D_clahe,0.3,-2.0,0,-1
CP HEK293 (2),D_clahe,0.3,-1.0,1,-1
CP HEK293 (2),D_clahe,0.3,0.0,1,-1
CP HEK293 (2),D_clahe,0.3,1.0,0,-1
CP HEK293 (2),D_clahe,0.3,2.0,0,-1
CP HEK293 (2),D_clahe,0.4,-3.0,1,-1
CP HEK293 (2),D_clahe,0.4,-2.0,1,-1
CP HEK293 (2),D_clahe,0.4,-1.0,3,-1
CP HEK293 (2),D_clahe,0.4,0.0,1,-1
CP HEK293 (2),D_clahe,0.4,1.0,0,-1
CP HEK293 (2),D_clahe,0.4,2.0,0,-1
CP HEK293 (2),D_clahe,0.5,-3.0,1,-1
CP HEK293 (2),D_clahe,0.5,-2.0,3,-1
CP HEK293 (2),D_clahe,0.5,-1.0,6,-1
CP HEK293 (2),D_clahe,0.5,0.0,1,-1
CP HEK293 (2),D_clahe,0.5,1.0,0,-1
CP HEK293 (2),D_clahe,0.5,2.0,0,-1
CP HEK293 (2),D_clahe,0.6,-3.0,4,-1
CP HEK293 (2),D_clahe,0.6,-2.0,11,-1
CP HEK293 (2),D_clahe,0.6,-1.0,13,-1
CP HEK293 (2),D_clahe,0.6,0.0,1,-1
CP HEK293 (2),D_clahe,0.6,1.0,0,-1
CP HEK293 (2),D_clahe,0.6,2.0,0,-1
CP HEK293 (2),D_clahe,0.7,-3.0,12,-1
CP HEK293 (2),D_clahe,0.7,-2.0,17,-1
CP HEK293 (2),D_clahe,0.7,-1.0,15,-1
CP HEK293 (2),D_clahe,0.7,0.0,1,-1
CP HEK293 (2),D_clahe,0.7,1.0,0,-1
CP HEK293 (2),D_clahe,0.7,2.0,0,-1
CP HEK293 (2),D_clahe,0.8,-3.0,21,-1
CP HEK293 (2),D_clahe,0.8,-2.0,26,-1
CP HEK293 (2),D_clahe,0.8,-1.0,15,-1
CP HEK293 (2),D_clahe,0.8,0.0,1,-1
CP HEK293 (2),D_clahe,0.8,1.0,0,-1
CP HEK293 (2),D_clahe,0.8,2.0,0,-1
CP HEK293 (2),D_clahe,0.9,-3.0,37,-1
CP HEK293 (2),D_clahe,0.9,-2.0,34,-1
CP HEK293 (2),D_clahe,0.9,-1.0,17,-1
CP HEK293 (2),D_clahe,0.9,0.0,1,-1
CP HEK293 (2),D_clahe,0.9,1.0,0,-1
CP HEK293 (2),D_clahe,0.9,2.0,0,-1
CP HEK293 (2),D_clahe,1.0,-3.0,56,-1
CP HEK293 (2),D_clahe,1.0,-2.0,35,-1
CP HEK293 (2),D_clahe,1.0,-1.0,18,-1
CP HEK293 (2),D_clahe,1.0,0.0,1,-1
CP HEK293 (2),D_clahe,1.0,1.0,0,-1
CP HEK293 (2),D_clahe,1.0,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.2,-3.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.2,-2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.2,-1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.2,0.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.2,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.2,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.3,-3.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.3,-2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.3,-1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.3,0.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.3,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.3,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.4,-3.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.4,-2.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.4,-1.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.4,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.4,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.4,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.5,-3.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.5,-2.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.5,-1.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.5,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.5,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.5,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.6,-3.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.6,-2.0,2,-1
CP HEK293 (2),E_clahe_denoise,0.6,-1.0,3,-1
CP HEK293 (2),E_clahe_denoise,0.6,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.6,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.6,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.7,-3.0,4,-1
CP HEK293 (2),E_clahe_denoise,0.7,-2.0,6,-1
CP HEK293 (2),E_clahe_denoise,0.7,-1.0,3,-1
CP HEK293 (2),E_clahe_denoise,0.7,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.7,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.7,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.8,-3.0,11,-1
CP HEK293 (2),E_clahe_denoise,0.8,-2.0,16,-1
CP HEK293 (2),E_clahe_denoise,0.8,-1.0,3,-1
CP HEK293 (2),E_clahe_denoise,0.8,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.8,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.8,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.9,-3.0,27,-1
CP HEK293 (2),E_clahe_denoise,0.9,-2.0,24,-1
CP HEK293 (2),E_clahe_denoise,0.9,-1.0,4,-1
CP HEK293 (2),E_clahe_denoise,0.9,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,0.9,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,0.9,2.0,0,-1
CP HEK293 (2),E_clahe_denoise,1.0,-3.0,44,-1
CP HEK293 (2),E_clahe_denoise,1.0,-2.0,25,-1
CP HEK293 (2),E_clahe_denoise,1.0,-1.0,4,-1
CP HEK293 (2),E_clahe_denoise,1.0,0.0,1,-1
CP HEK293 (2),E_clahe_denoise,1.0,1.0,0,-1
CP HEK293 (2),E_clahe_denoise,1.0,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.2,-3.0,0,-1
CP HEK293 (2),F_rolling_ball,0.2,-2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.2,-1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.2,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.2,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.2,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.3,-3.0,0,-1
CP HEK293 (2),F_rolling_ball,0.3,-2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.3,-1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.3,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.3,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.3,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.4,-3.0,0,-1
CP HEK293 (2),F_rolling_ball,0.4,-2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.4,-1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.4,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.4,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.4,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.5,-3.0,0,-1
CP HEK293 (2),F_rolling_ball,0.5,-2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.5,-1.0,3,-1
CP HEK293 (2),F_rolling_ball,0.5,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.5,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.5,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.6,-3.0,0,-1
CP HEK293 (2),F_rolling_ball,0.6,-2.0,5,-1
CP HEK293 (2),F_rolling_ball,0.6,-1.0,6,-1
CP HEK293 (2),F_rolling_ball,0.6,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.6,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.6,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.7,-3.0,6,-1
CP HEK293 (2),F_rolling_ball,0.7,-2.0,9,-1
CP HEK293 (2),F_rolling_ball,0.7,-1.0,6,-1
CP HEK293 (2),F_rolling_ball,0.7,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.7,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.7,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.8,-3.0,9,-1
CP HEK293 (2),F_rolling_ball,0.8,-2.0,13,-1
CP HEK293 (2),F_rolling_ball,0.8,-1.0,7,-1
CP HEK293 (2),F_rolling_ball,0.8,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.8,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.8,2.0,0,-1
CP HEK293 (2),F_rolling_ball,0.9,-3.0,26,-1
CP HEK293 (2),F_rolling_ball,0.9,-2.0,19,-1
CP HEK293 (2),F_rolling_ball,0.9,-1.0,7,-1
CP HEK293 (2),F_rolling_ball,0.9,0.0,0,-1
CP HEK293 (2),F_rolling_ball,0.9,1.0,0,-1
CP HEK293 (2),F_rolling_ball,0.9,2.0,0,-1
CP HEK293 (2),F_rolling_ball,1.0,-3.0,37,-1
CP HEK293 (2),F_rolling_ball,1.0,-2.0,21,-1
CP HEK293 (2),F_rolling_ball,1.0,-1.0,8,-1
CP HEK293 (2),F_rolling_ball,1.0,0.0,0,-1
CP HEK293 (2),F_rolling_ball,1.0,1.0,0,-1
CP HEK293 (2),F_rolling_ball,1.0,2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.2,-3.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.2,-2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.2,-1.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.2,0.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.2,1.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.2,2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.3,-3.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.3,-2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.3,-1.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.3,0.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.3,1.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.3,2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.4,-3.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.4,-2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.4,-1.0,1,-1
CP HEK293 (2),G_rolling_ball_clahe,0.4,0.0,1,-1
CP HEK293 (2),G_rolling_ball_clahe,0.4,1.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.4,2.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.5,-3.0,0,-1
CP HEK293 (2),G_rolling_ball_clahe,0.5,-2.0,1,-1
CP HEK293 (2),G_rolling_ball_clahe,0.5,-1.0,2,-1
